Timestamp,site_load,wholesale_price,solar_generation
4/6/2023 5:50,19.62652368,46.75,0
4/6/2023 5:55,31.3199707,55.01,0
4/6/2023 6:00,34.13481445,46.75,0
4/6/2023 6:05,29.97416016,55,0
4/6/2023 6:10,33.1781377,45.00003,0
4/6/2023 6:15,26.79404932,60.01483,0
4/6/2023 6:20,27.52962109,64.75,0
4/6/2023 6:25,30.60370313,55.77203,0
4/6/2023 6:30,37.21295215,64.75,0
4/6/2023 6:35,27.51800684,55.39028,0
4/6/2023 6:40,23.10622949,64.75,0
4/6/2023 6:45,33.88958887,130,0
4/6/2023 6:50,33.23183496,64.75,0
4/6/2023 6:55,29.42122754,84.1,0
4/6/2023 7:00,28.81530737,90.75,0
4/6/2023 7:05,30.77805518,83.52324,0
4/6/2023 7:10,31.86458447,81.74119,0
4/6/2023 7:15,29.87956982,64.75,0
4/6/2023 7:20,30.10758203,71.29416,0
4/6/2023 7:25,26.30216113,81.26,0
4/6/2023 7:30,27.71843652,64.75,0
4/6/2023 7:35,28.0183291,64.75,0
4/6/2023 7:40,32.83263184,78.93482,0
4/6/2023 7:45,33.80880762,82.80219,0
4/6/2023 7:50,25.75504492,81.26,0
4/6/2023 7:55,28.0326001,64.75,1
4/6/2023 8:00,31.58355688,78.86046,1
4/6/2023 8:05,27.27045093,64.75,1
4/6/2023 8:10,28.99829346,78.50183,1
4/6/2023 8:15,33.59164941,77.42269,1
4/6/2023 8:20,28.27656738,52.42,1
4/6/2023 8:25,30.16410547,38.39003,1
4/6/2023 8:30,38.27781299,46.75,2
4/6/2023 8:35,38.73094287,53.89,2
4/6/2023 8:40,42.87612891,55.01,2
4/6/2023 8:45,34.72400635,32.87484,2
4/6/2023 8:50,39.05296729,53.15,3
4/6/2023 8:55,34.90638867,46.75,2
4/6/2023 9:00,32.7352207,46.75,3
4/6/2023 9:05,31.9960332,53.15,3
4/6/2023 9:10,35.68745996,53.15,4
4/6/2023 9:15,38.75102441,55.02,4
4/6/2023 9:20,33.81854785,53.89,4
4/6/2023 9:25,34.69922119,53.15,5
4/6/2023 9:30,34.13960889,58.44,4
4/6/2023 9:35,39.57682031,55.01088,5
4/6/2023 9:40,33.48371338,52.55,5
4/6/2023 9:45,26.73729199,53.15,5
4/6/2023 9:50,25.61935742,52.78258,6
4/6/2023 9:55,34.3935542,52.55,6
4/6/2023 10:00,37.15793701,52.55,6
4/6/2023 10:05,32.23166602,52.55,7
4/6/2023 10:10,32.28093262,64.01,8
4/6/2023 10:15,33.4763916,59.55,12
4/6/2023 10:20,33.22737109,52.55,10
4/6/2023 10:25,38.12244141,32.64,10
4/6/2023 10:30,33.85656836,32.41008,12
4/6/2023 10:35,29.5993584,55,14
4/6/2023 10:40,43.07426758,64.75,14
4/6/2023 10:45,51.3061543,60.33,15
4/6/2023 10:50,47.87254492,29.62,15
4/6/2023 10:55,38.19412598,61.17,16
4/6/2023 11:00,43.18439258,60.33,18
4/6/2023 11:05,41.82868945,79.88404,22
4/6/2023 11:10,50.47682422,82.12242,18
4/6/2023 11:15,30.47240869,81,25
4/6/2023 11:20,31.6307207,79.88404,24
4/6/2023 11:25,34.97330566,78.64,34
4/6/2023 11:30,33.20595508,81.11,34
4/6/2023 11:35,35.76208594,55,33
4/6/2023 11:40,36.74748633,79.33282,33
4/6/2023 11:45,37.17590479,80.55,34
4/6/2023 11:50,34.07431641,81,35
4/6/2023 11:55,39.55508398,90.75,34
4/6/2023 12:00,33.41500586,89.34,33
4/6/2023 12:05,32.35527783,81,33
4/6/2023 12:10,27.28469629,81.11,34
4/6/2023 12:15,34.91028076,81.11,31
4/6/2023 12:20,37.61079102,79.88411,30
4/6/2023 12:25,24.53210498,90.75,33
4/6/2023 12:30,27.17754102,79.33282,33
4/6/2023 12:35,34.1544375,79.9919,33
4/6/2023 12:40,26.26980444,117.75,33
4/6/2023 12:45,35.28711035,178.68,33
4/6/2023 12:50,25.85459692,90.75,33
4/6/2023 12:55,27.81910205,90.75,33
4/6/2023 13:00,36.78869531,90.75,33
4/6/2023 13:05,37.85826465,64,33
4/6/2023 13:10,31.20721973,81.56,32
4/6/2023 13:15,39.91698535,82.12242,32
4/6/2023 13:20,29.81040332,79.88393,31
4/6/2023 13:25,28.55034766,89.18,30
4/6/2023 13:30,33.8637002,100.22494,30
4/6/2023 13:35,37.25228516,79.99179,29
4/6/2023 13:40,35.63384766,81.11,29
4/6/2023 13:45,28.26941846,81.67,28
4/6/2023 13:50,29.30938037,81.11,28
4/6/2023 13:55,26.08007251,81.67,27
4/6/2023 14:00,34.41196582,81.11,27
4/6/2023 14:05,29.44743921,63.43,26
4/6/2023 14:10,33.55561816,81.67,21
4/6/2023 14:15,32.82861914,90.75,22
4/6/2023 14:20,26.39747021,82.80219,20
4/6/2023 14:25,24.61152783,101.62,20
4/6/2023 14:29,32.27320801,,13
4/6/2023 14:30,,103.03,6
4/6/2023 14:35,27.84326782,60.8,20
4/6/2023 14:40,26.79755176,90.75,19
4/6/2023 14:45,33.03346338,90.75,17
4/6/2023 14:50,33.19563867,73.5,16
4/6/2023 14:55,33.2022207,267.86091,15
4/6/2023 15:00,30.77729248,190.74,13
4/6/2023 15:05,29.01623096,106.63075,14
4/6/2023 15:10,25.93571973,105.53,15
4/6/2023 15:15,23.81334863,105.90138,13
4/6/2023 15:20,25.39289063,105.18,12
4/6/2023 15:25,29.50823242,106.63075,9
4/6/2023 15:30,32.96374121,107.36467,9
4/6/2023 15:35,23.90072461,90.75,9
4/6/2023 15:40,37.00404395,105.18,8
4/6/2023 15:45,33.62207959,99.19,6
4/6/2023 15:50,31.18371484,105.90138,5
4/6/2023 15:55,29.42414136,106.63075,6
4/6/2023 16:00,26.62436768,110.75,5
4/6/2023 16:05,29.74499023,190.07,5
4/6/2023 16:10,29.0842373,111.83,4
4/6/2023 16:15,27.95899365,102.26233,4
4/6/2023 16:20,26.88515137,99.19,4
4/6/2023 16:25,28.13387744,129.01,4
4/6/2023 16:30,31.12954395,132.55,4
4/6/2023 16:35,25.34437842,133.96,3
4/6/2023 16:40,26.8302876,133.04,3
4/6/2023 16:45,25.99246973,109.9432,2
4/6/2023 16:50,28.91893164,104.87,2
4/6/2023 16:55,26.98404663,104.87,1
4/6/2023 17:00,28.42553662,114.58,1
4/6/2023 17:05,28.8789917,130.11062,0
4/6/2023 17:10,26.40686328,145.01,0
4/6/2023 17:15,32.0860498,145.01,0
4/6/2023 17:20,27.22606396,189.98,0
4/6/2023 17:25,31.47579736,156.8,0
4/6/2023 17:30,33.09884766,290,0
4/6/2023 17:35,27.14315674,370.73,0
4/6/2023 17:40,31.00152344,145.01,0
4/6/2023 17:45,39.0484126,145.01,0
4/6/2023 17:50,39.67070508,156.8,0
4/6/2023 17:55,34.95347363,370.73,0
4/6/2023 18:00,33.28322168,189.98,0
4/6/2023 18:05,33.0037251,145.01,0
4/6/2023 18:10,31.74810791,144.01,0
4/6/2023 18:15,33.10675879,145.01,0
4/6/2023 18:20,27.04762097,144.01,0
4/6/2023 18:25,22.87242139,144.01,0
4/6/2023 18:30,24.70037744,144.01,0
4/6/2023 18:35,30.75869727,189.98,0
4/6/2023 18:40,29.48081689,144.01,0
4/6/2023 18:45,29.2461665,144.01,0
4/6/2023 18:50,34.41200439,144.01,0
4/6/2023 18:55,40.64818066,144.01,0
4/6/2023 19:00,35.82302734,106.63075,0
4/6/2023 19:05,30.94125293,105.90138,0
4/6/2023 19:10,26.27398193,104.87,0
4/6/2023 19:15,37.55714844,104.87,0
4/6/2023 19:20,30.51928369,104.87,0
4/6/2023 19:25,27.79447754,90.75,0
4/6/2023 19:30,24.00364478,90.75,0
4/6/2023 19:35,25.92977002,90.75,0
4/6/2023 19:40,30.53149219,90.75,0
4/6/2023 19:45,30.30395361,104.87,0
4/6/2023 19:50,27.21467627,99.19,0
4/6/2023 19:55,30.71223242,144.01,0
4/6/2023 20:00,30.28660059,144.01,0
4/6/2023 20:05,33.1140918,110.75001,0
4/6/2023 20:10,22.44012915,104.87,0
4/6/2023 20:15,24.64357471,90.75003,0
4/6/2023 20:20,34.33989502,90.75,0
4/6/2023 20:25,29.69691113,90.75,0
4/6/2023 20:30,31.02796191,90.75,0
4/6/2023 20:35,30.45371533,104.24,0
4/6/2023 20:40,34.79197266,90.75,0
4/6/2023 20:45,27.78929199,87.49,0
4/6/2023 20:50,30.118073,87.49,0
4/6/2023 20:55,28.62640869,59.73,0
4/6/2023 21:00,30.97032373,86.17331,0
4/6/2023 21:05,28.50486743,86.88348,0
4/6/2023 21:10,26.0270271,90.75,0
4/6/2023 21:15,25.2301084,88.23,0
4/6/2023 21:20,29.03419702,90.75,0
4/6/2023 21:25,25.72359546,92.58,0
4/6/2023 21:30,24.89944727,64.75,0
4/6/2023 21:35,25.85683105,90.75,0
4/6/2023 21:40,24.80399219,85.58355,0
4/6/2023 21:45,30.38640088,86.17299,0
4/6/2023 21:50,39.93299805,81.26,0
4/6/2023 21:55,31.40438086,82.38335,0
4/6/2023 22:00,27.30923926,81.82,0
4/6/2023 22:05,30.94102881,82.95153,0
4/6/2023 22:10,29.98438135,139.01005,0
4/6/2023 22:15,30.47190918,139.01005,0
4/6/2023 22:20,29.07575635,145.42,0
4/6/2023 22:25,25.37040747,92.57,0
4/6/2023 22:30,25.45484277,82.95153,0
4/6/2023 22:35,27.22441602,85.58387,0
4/6/2023 22:40,28.95194189,86.17331,0
4/6/2023 22:45,23.12397095,90.75,0
4/6/2023 22:50,25.0202666,82.19327,0
4/6/2023 22:55,24.49498877,79.51,0
4/6/2023 23:00,25.01699463,80.7,0
4/6/2023 23:05,27.70986279,80.7,0
4/6/2023 23:10,26.15019189,81.82,0
4/6/2023 23:15,23.28885181,82.38335,0
4/6/2023 23:20,21.28927686,80.15,0
4/6/2023 23:25,30.13417627,77.18,0
4/6/2023 23:30,32.78175049,64.75,0
4/6/2023 23:35,27.24170605,64.75,0
4/6/2023 23:40,26.71263452,55.02,0
4/6/2023 23:45,32.28089404,77.02,0
4/6/2023 23:50,29.95553516,64.75,0
4/6/2023 23:55,26.35021021,55.01088,0
5/6/2023 0:00,31.40818701,55.03,0
5/6/2023 0:05,27.16631738,64.75,0
5/6/2023 0:10,24.40683618,82.95153,0
5/6/2023 0:15,22.49281958,64.75,0
5/6/2023 0:20,26.77815283,80.09,0
5/6/2023 0:25,22.88047925,55.02,0
5/6/2023 0:30,27.61936768,64.75,0
5/6/2023 0:35,37.57797266,64.75007,0
5/6/2023 0:40,29.76455273,78.66,0
5/6/2023 0:45,24.73445996,77.643,0
5/6/2023 0:50,27.74326025,55.84,0
5/6/2023 0:55,26.85686572,64.75,0
5/6/2023 1:00,25.32992676,64.75,0
5/6/2023 1:05,24.15792358,64.75,0
5/6/2023 1:10,22.56847168,64.75,0
5/6/2023 1:15,29.88215283,55.02,0
5/6/2023 1:20,28.88638818,52.55,0
5/6/2023 1:25,27.26742822,55,0
5/6/2023 1:30,30.50086768,54.16189,0
5/6/2023 1:35,27.9605542,52.55,0
5/6/2023 1:40,25.51756055,55.77203,0
5/6/2023 1:45,22.52338428,64.75,0
5/6/2023 1:50,30.76975708,64.75,0
5/6/2023 1:55,28.38741528,55.03,0
5/6/2023 2:00,24.9460835,55.02,0
5/6/2023 2:05,25.11644385,55.01,0
5/6/2023 2:10,28.16510962,64.75,0
5/6/2023 2:15,24.32644556,64.75,0
5/6/2023 2:20,31.78779932,55.03,0
5/6/2023 2:25,27.47325537,55.01,0
5/6/2023 2:30,27.22141479,54.55,0
5/6/2023 2:35,25.70077832,54.55,0
5/6/2023 2:40,34.18924072,54.51,0
5/6/2023 2:45,29.71785645,54.55,0
5/6/2023 2:50,22.61656079,52.55,0
5/6/2023 2:55,24.19814014,54.47,0
5/6/2023 3:00,26.44125781,55,0
5/6/2023 3:05,21.26430518,54.41,0
5/6/2023 3:10,22.50179102,52.55,0
5/6/2023 3:15,27.53670166,54.41,0
5/6/2023 3:20,28.60542432,52.55,0
5/6/2023 3:25,21.44972266,52.55,0
5/6/2023 3:30,31.5746084,55.01,0
5/6/2023 3:35,31.47215234,55.03,0
5/6/2023 3:40,28.72793555,55.02,0
5/6/2023 3:45,25.71300342,53.66,0
5/6/2023 3:50,29.63941943,52.55,0
5/6/2023 3:55,30.94602783,46.75,0
5/6/2023 4:00,26.7699248,64.75,0
5/6/2023 4:05,45.01148828,46.75,0
5/6/2023 4:10,42.41591992,32.06291,0
5/6/2023 4:15,35.81961182,46.75,0
5/6/2023 4:20,32.4492417,52.55,0
5/6/2023 4:25,28.51942871,52.55,0
5/6/2023 4:30,32.30502637,46.75,0
5/6/2023 4:35,28.14174756,46.75,0
5/6/2023 4:40,41.92216211,46.75,0
5/6/2023 4:45,29.76511133,46.75,0
5/6/2023 4:50,22.54342969,34.72271,0
5/6/2023 4:55,22.4250769,52.55,0
5/6/2023 5:00,34.99349707,52.55,0
5/6/2023 5:05,28.30045361,46.75,0
5/6/2023 5:10,24.58436255,52.55,0
5/6/2023 5:15,24.50698096,52.55,0
5/6/2023 5:20,25.89521143,55.01088,0
5/6/2023 5:25,31.87231543,62.53713,0
5/6/2023 5:30,27.26839795,62.41942,0
5/6/2023 5:35,30.4098501,56.15615,0
5/6/2023 5:40,24.11441064,55.77203,0
5/6/2023 5:45,26.66435425,64.75,0
5/6/2023 5:50,21.60367322,62.73004,0
5/6/2023 5:55,35.47008398,59.73,0
5/6/2023 6:00,29.71572949,83.49266,0
5/6/2023 6:05,23.37814087,84.63609,0
5/6/2023 6:10,24.95419727,90.75006,0
5/6/2023 6:15,33.04389648,86.28966,0
5/6/2023 6:20,29.0580625,90.75,0
5/6/2023 6:25,43.35316016,85.69942,0
5/6/2023 6:30,30.797646,99.19,0
5/6/2023 6:35,30.98153516,110.75002,0
5/6/2023 6:40,26.4189502,110.75,0
5/6/2023 6:45,31.40925586,139.01,0
5/6/2023 6:50,27.78668164,110.75002,0
5/6/2023 6:55,34.06696289,192.5,0
5/6/2023 7:00,34.01555615,113.21003,0
5/6/2023 7:05,32.12983887,139.01,0
5/6/2023 7:10,35.87125195,87.47,0
5/6/2023 7:15,40.57647852,110.75,0
5/6/2023 7:20,30.55519189,107.61613,0
5/6/2023 7:25,28.81731763,101.40942,0
5/6/2023 7:30,25.46163721,102.1104,0
5/6/2023 7:35,37.2282793,103.28581,1
5/6/2023 7:40,37.93647119,101.97913,1
5/6/2023 7:45,28.36124902,90.75,1
5/6/2023 7:50,30.96432959,82.17347,2
5/6/2023 7:55,33.22678516,81.01981,2
5/6/2023 8:00,29.67868762,81.58275,3
5/6/2023 8:05,32.26538281,82.14908,3
5/6/2023 8:10,35.5330542,90.75,4
5/6/2023 8:15,34.28315063,90.75,4
5/6/2023 8:20,23.37233032,82.14908,4
5/6/2023 8:25,28.33274048,78.78467,5
5/6/2023 8:30,29.04466406,78.4391,6
5/6/2023 8:35,32.96393066,79.9919,6
5/6/2023 8:40,29.26004834,79.88404,8
5/6/2023 8:45,25.52198022,78.78489,9
5/6/2023 8:50,34.93837109,64.75,10
5/6/2023 8:55,23.93023877,58.50715,11
5/6/2023 9:00,22.07520142,58.13812,13
5/6/2023 9:05,23.57336597,79.43993,10
5/6/2023 9:10,23.28025098,78.78489,10
5/6/2023 9:15,35.58380225,78.89126,8
5/6/2023 9:20,34.67810791,66.17171,10
5/6/2023 9:25,29.87619971,62.41234,16
5/6/2023 9:30,30.95517383,59.55,17
5/6/2023 9:35,35.22964697,63.51214,21
5/6/2023 9:40,33.62602002,71.51021,22
5/6/2023 9:45,22.93024658,72.22645,21
5/6/2023 9:50,24.65410791,64.435,23
5/6/2023 9:55,29.24162061,64.08572,25
5/6/2023 10:00,39.65845898,64.75,25
5/6/2023 10:05,34.28355176,78.89106,26
5/6/2023 10:10,21.8787251,77.80348,26
5/6/2023 10:15,27.29034375,55,27
5/6/2023 10:20,35.71011328,52.55,15
5/6/2023 10:25,31.78120264,64.75,15
5/6/2023 10:30,22.88726465,79.33281,27
5/6/2023 10:35,28.37192065,83.86873,30
5/6/2023 10:40,27.82716846,82.12241,38
5/6/2023 10:45,25.04327026,87.40378,36
5/6/2023 10:50,34.23236426,83.26267,32
5/6/2023 10:55,21.90225049,84.41605,24
5/6/2023 11:00,33.61257227,84.41605,37
5/6/2023 11:05,36.0487002,85.62,34
5/6/2023 11:10,37.90519922,90.75,31
5/6/2023 11:15,33.17932568,84.52968,35
5/6/2023 11:20,25.44582935,86.80552,30
5/6/2023 11:25,27.01629761,85.69942,31
5/6/2023 11:30,26.7309541,85.11262,26
5/6/2023 11:35,33.8579585,85.62,31
5/6/2023 11:40,34.59469434,83.26213,21
5/6/2023 11:45,36.47279053,60.99,27
5/6/2023 11:50,40.76857568,64.75,26
5/6/2023 11:55,33.7362168,83.29204,27
5/6/2023 12:00,30.02075049,83.86873,29
5/6/2023 12:05,26.8331748,90.75,33
5/6/2023 12:10,35.81571729,121.6587,30
5/6/2023 12:15,37.92457959,84.30197,36
5/6/2023 12:20,34.50415967,87.40378,38
5/6/2023 12:25,33.84072949,105.68064,28
5/6/2023 12:30,26.94608276,104.95777,19
5/6/2023 12:35,34.37666919,88.76993,26
5/6/2023 12:40,34.8505498,90.75,35
5/6/2023 12:45,32.67624365,90.75,27
5/6/2023 12:50,30.22941528,99.46018,21
5/6/2023 12:55,29.88426001,87.40378,12
5/6/2023 13:00,32.94839551,90.75,10
5/6/2023 13:05,38.51443555,90.75,12
5/6/2023 13:10,32.41907275,111.46896,27
5/6/2023 13:15,18.83186646,85.03267,36
5/6/2023 13:20,23.1519458,110.39012,33
5/6/2023 13:25,23.86727637,90.75,16
5/6/2023 13:30,31.60164551,104.95772,32
5/6/2023 13:35,29.16629102,104.95772,23
5/6/2023 13:40,30.79570508,90.75,19
5/6/2023 13:45,34.1011958,114.02077,18
5/6/2023 13:50,36.30549854,112.65373,19
5/6/2023 13:55,37.66381592,110.75,17
5/6/2023 14:00,22.32204346,101.40942,12
5/6/2023 14:05,27.57823096,90.75,12
5/6/2023 14:10,37.58839844,90.74993,11
5/6/2023 14:15,45.8631582,114.27004,9
5/6/2023 14:20,30.11946436,115.05806,10
5/6/2023 14:25,28.75125098,109.02842,10
5/6/2023 14:30,28.43225098,99.19,11
5/6/2023 14:35,34.40861475,102.50932,10
5/6/2023 14:40,32.78086768,104.68887,11
5/6/2023 14:45,41.15024219,100.02014,13
5/6/2023 14:50,43.69718652,90.75,12
5/6/2023 14:55,36.54068359,99.19,19
5/6/2023 15:00,37.36486816,110.75,11
5/6/2023 15:05,26.59412793,104.95772,13
5/6/2023 15:10,23.11240576,110.75,11
5/6/2023 15:15,26.13137402,110.75,4
5/6/2023 15:20,23.69619189,100.90773,3
5/6/2023 15:25,20.83087231,108.12246,5
5/6/2023 15:30,24.03942773,110.75,7
5/6/2023 15:35,31.47227783,86.21094,7
5/6/2023 15:40,24.84250098,96.17895,7
5/6/2023 15:45,32.65665039,105.00625,5
5/6/2023 15:50,32.88854492,104.2393,4
5/6/2023 15:55,31.21096631,90.75,5
5/6/2023 16:00,26.57440186,110.75,4
5/6/2023 16:05,27.83775439,100.53011,4
5/6/2023 16:10,26.15993213,86.21094,5
5/6/2023 16:15,26.12642725,87.49,4
5/6/2023 16:20,31.10926855,87.49,4
5/6/2023 16:25,28.77815918,156.38322,2
5/6/2023 16:30,32.23833301,144.01,1
5/6/2023 16:35,24.9589624,100.53011,1
5/6/2023 16:40,25.65089063,104.58264,1
5/6/2023 16:45,28.64276123,105.60709,0
5/6/2023 16:50,32.95929785,115.6,0
5/6/2023 16:55,22.78711816,144.01,0
5/6/2023 17:00,28.63537061,144.01,0
5/6/2023 17:05,29.63427295,110.70373,0
5/6/2023 17:10,27.60453735,144.01,0
5/6/2023 17:15,30.95948291,189.98,0
5/6/2023 17:20,40.1479834,144.01,0
5/6/2023 17:25,36.65646875,174.88343,0
5/6/2023 17:30,36.08475879,194.01,0
5/6/2023 17:35,35.0784209,250.85444,0
5/6/2023 17:40,31.37954248,295.11,0
5/6/2023 17:45,33.07707813,282.96009,0
5/6/2023 17:50,33.44516406,209.20778,0
5/6/2023 17:55,32.42912793,295.01,0
5/6/2023 18:00,34.75225293,366.75006,0